province_id,name,owner,controller,core,culture,religion,capital,trade_goods,base_tax,base_production,base_manpower,is_city,hre,center_of_trade,native_size,native_ferocity,native_hostileness,source,verification_notes
136,Dalmatia,CRO,CRO,CRO,croatian,catholic,Split,wool,4,3,2,yes,no,0,0,0,0,et:history/provinces/136 - Dalmatia.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
137,Ragusa,CRO,CRO,CRO,croatian,catholic,Dubrovnik,salt,5,6,3,yes,no,2,0,0,0,et:history/provinces/137 - Ragusa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
138,Zeta,YUG,YUG,YUG,serbian,orthodox,Podgorica,livestock,2,2,1,yes,no,0,0,0,0,et:history/provinces/138 - Zeta.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
139,Hum,BHE,BHE,BHE,bosnian,sunni,Mostar,wool,3,3,2,yes,no,0,0,0,0,et:history/provinces/139 - Hum.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
140,Usora,BHE,BHE,BHE,bosnian,orthodox,Doboj,salt,3,3,1,yes,no,0,0,0,0,et:history/provinces/140 - Usora.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
141,Serbia,YUG,YUG,YUG,serbian,orthodox,Smederevo,grain,3,3,2,yes,no,0,0,0,0,et:history/provinces/141 - Serbia.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
142,Corfu,GRE,GRE,GRE,greek,orthodox,Corfu,fish,2,1,3,yes,no,0,0,0,0,et:history/provinces/142 - Corfu.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
143,Vlore,ALB,ALB,ALB,albanian,sunni,Vlorë,wool,2,1,1,yes,no,0,0,0,0,et:history/provinces/143 - Vlore.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
144,Janina,GRE,GRE,GRE,greek,orthodox,Janina,wool,3,3,2,yes,no,0,0,0,0,et:history/provinces/144 - Janina.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
145,Morea,GRE,GRE,GRE,greek,orthodox,Nafplio,wine,3,2,1,yes,no,0,0,0,0,et:history/provinces/145 - Morea.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
146,Athens,GRE,GRE,GRE,greek,orthodox,Athens,grain,14,14,10,yes,no,1,0,0,0,et:history/provinces/146 - Athens.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
147,Salonica,GRE,GRE,GRE,greek,orthodox,Larissa,wool,5,5,2,yes,no,0,0,0,0,et:history/provinces/147 - Salonica.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
148,Salonica,GRE,GRE,GRE,greek,orthodox,Thessaloniki,cloth,5,5,4,yes,no,2,0,0,0,et:history/provinces/148 - Salonica.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
149,Edirne,TKY,TKY,TKY,turkish,sunni,Edirne,cloth,7,7,7,yes,no,0,0,0,0,et:history/provinces/149 - Edirne.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
150,Pleven,BUL,BUL,BUL,bulgarian,orthodox,Pleven,grain,2,4,2,yes,no,0,0,0,0,et:history/provinces/150 - Pleven.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
151,Thrace,TKY,TKY,TKY,turkish,sunni,Istanbul,glass,14,13,11,yes,no,2,0,0,0,et:history/provinces/151 - Thrace.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
152,Belovar,CRO,CRO,CRO,croatian,catholic,Varazdin,cloth,3,2,1,yes,no,0,0,0,0,et:history/provinces/152 - Belovar.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
153,Pest,HUN,HUN,HUN,hungarian,catholic,Budapest,grain,9,8,7,yes,no,2,0,0,0,et:history/provinces/153 - Pest.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
154,Szepes,SVK,SVK,SVK,slovak,reformed,Nitra,gold,5,5,4,yes,no,0,0,0,0,et:history/provinces/154 - Szepes.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
155,Bekes,HUN,HUN,HUN,hungarian,catholic,Szeged,wine,5,5,5,yes,no,0,0,0,0,et:history/provinces/155 - Bekes.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
156,Temes,RMN,RMN,RMN,romanian,orthodox,Timisoara,wool,6,6,6,yes,no,0,0,0,0,et:history/provinces/156 - Temes.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
157,Bihar,RMN,RMN,RMN,romanian,orthodox,Oradea,naval_supplies,5,5,4,yes,no,0,0,0,0,et:history/provinces/157 - Bihar.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
158,Maros,RMN,RMN,RMN,hungarian,catholic,Brasov,wool,6,6,4,yes,no,0,0,0,0,et:history/provinces/158 - Maros.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
159,Silistria,BUL,BUL,BUL,bulgarian,orthodox,Silistra,fish,2,2,2,yes,no,0,0,0,0,et:history/provinces/159 - Silistria.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
160,Oltenia,RMN,RMN,RMN,romanian,orthodox,Craiova,iron,4,4,3,yes,no,0,0,0,0,et:history/provinces/160 - Oltenia.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
161,Wallachia,RMN,RMN,RMN,romanian,orthodox,Tîrgoviste,livestock,5,5,3,yes,no,0,0,0,0,et:history/provinces/161 - Wallachia.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
162,Zemplen,SVK,SVK,SVK,slovak,catholic,Kosice,grain,7,7,5,yes,no,0,0,0,0,et:history/provinces/162 - Zemplen.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
163,Crete,GRE,GRE,GRE,greek,orthodox,Heraklion,fish,3,3,3,yes,no,0,0,0,0,et:history/provinces/163 - Crete.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
164,Naxos,GRE,GRE,GRE,greek,orthodox,Ermoupoli,wine,2,2,2,yes,no,0,0,0,0,et:history/provinces/164 - Naxos.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
165,Bern,SWI,SWI,SWI,swiss,reformed,Bern,iron,12,13,11,yes,no,1,0,0,0,et:history/provinces/165 - Bern.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
166,Schwyz,SWI,SWI,SWI,swiss,catholic,Luzern,iron,10,9,8,yes,no,0,0,0,0,et:history/provinces/166 - Schwyz.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
167,Caux,FR2,FR2,FR2,normand,catholic,Rouen,glass,11,10,8,yes,no,0,0,0,0,et:history/provinces/167 - Caux.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
168,Normandie,FR2,FR2,FR2,normand,catholic,Caen,cloth,10,9,7,yes,no,0,0,0,0,et:history/provinces/168 - Normandie.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
169,Armor,FR2,FR2,FR2,breton,catholic,Saint-Malo,cloth,6,6,4,yes,no,0,0,0,0,et:history/provinces/169 - Armor.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
170,Finistere,FR2,FR2,FR2,breton,catholic,Brest,naval_supplies,5,5,5,yes,no,1,0,0,0,et:history/provinces/170 - Finistere.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
171,Morbihan,FR2,FR2,FR2,breton,catholic,Lorient,fish,4,5,5,yes,no,0,0,0,0,et:history/provinces/171 - Morbihan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
172,Vendee,FR2,FR2,FR2,cosmopolitan_french,catholic,Nantes,salt,7,7,6,yes,no,0,0,0,0,et:history/provinces/172 - Vendee.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
173,Labourd,FR2,FR2,FR2,cosmopolitan_french,catholic,Bayonne,wine,4,4,4,yes,no,0,0,0,0,et:history/provinces/173 - Labourd.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
174,Gascogne,FR2,FR2,FR2,cosmopolitan_french,catholic,Bordeaux,wine,11,10,8,yes,no,1,0,0,0,et:history/provinces/174 - Gascogne.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
175,Armagnac,FR2,FR2,FR2,cosmopolitan_french,catholic,Auch,wool,5,5,5,yes,no,0,0,0,0,et:history/provinces/175 - Armagnac.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
176,Bearn,FR2,FR2,FR2,gascon,reformed,Pau,wool,4,4,4,yes,no,0,0,0,0,et:history/provinces/176 - Bearn.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
177,Maine,FR2,FR2,FR2,cosmopolitan_french,catholic,Le Mans,cloth,6,6,4,yes,no,0,0,0,0,et:history/provinces/177 - Maine.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
178,Anjou,FR2,FR2,FR2,cosmopolitan_french,catholic,Angers,cloth,5,5,5,yes,no,0,0,0,0,et:history/provinces/178 - Anjou.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
179,Berry,FR2,FR2,FR2,cosmopolitan_french,catholic,Bourges,wine,5,4,4,yes,no,0,0,0,0,et:history/provinces/179 - Berry.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
180,Poitou,FR2,FR2,FR2,cosmopolitan_french,catholic,Poitiers,livestock,7,7,6,yes,no,0,0,0,0,et:history/provinces/180 - Poitou.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
181,Valenciennes,FR2,FR2,FR2,cosmopolitan_french,catholic,Rethel,cloth,10,10,2,yes,no,0,0,0,0,et:history/provinces/181 - Valenciennes.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
182,Vermandois,FR2,FR2,FR2,cosmopolitan_french,catholic,Compiègne,livestock,7,7,6,yes,no,0,0,0,0,et:history/provinces/182 - Vermandois.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
183,Ile-de-France,FR2,FR2,FR2,cosmopolitan_french,catholic,Paris,iron,16,15,15,yes,no,0,0,0,0,et:history/provinces/183 - Ile-de-France.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
184,Orleanais,FR2,FR2,FR2,cosmopolitan_french,catholic,Orléans,grain,6,6,5,yes,no,1,0,0,0,et:history/provinces/184 - Orleanais.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
185,Othe,FR2,FR2,FR2,cosmopolitan_french,catholic,Troyes,paper,8,8,5,yes,no,0,0,0,0,et:history/provinces/185 - Othe.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
186,Champagne,FR2,FR2,FR2,cosmopolitan_french,catholic,Reims,wine,11,11,4,yes,no,2,0,0,0,et:history/provinces/186 - Champagne.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
187,Barrois,FR2,FR2,FR2,cosmopolitan_french,catholic,Bar-le-Duc,cloth,3,4,3,yes,no,0,0,0,0,et:history/provinces/187 - Barrois.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
188,Metz,FR2,FR2,FR2,cosmopolitan_french,catholic,Metz,iron,8,8,5,yes,no,1,0,0,0,et:history/provinces/188 - Metz.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
189,Lothringen,FR2,FR2,FR2,cosmopolitan_french,catholic,Nancy,iron,5,5,5,yes,no,0,0,0,0,et:history/provinces/189 - Lothringen.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
190,Bourbon,FR2,FR2,FR2,cosmopolitan_french,catholic,Vichy,iron,4,4,4,yes,no,0,0,0,0,et:history/provinces/190 - Bourbon.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
191,Nevers,FR2,FR2,FR2,cosmopolitan_french,catholic,Nevers,livestock,5,5,3,yes,no,0,0,0,0,et:history/provinces/191 - Nevers.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
192,Bourgogne,FR2,FR2,FR2,burgundian,catholic,Dijon,wine,11,11,6,yes,no,2,0,0,0,et:history/provinces/192 - Bourgogne.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
193,Franche-Comte,FR2,FR2,FR2,burgundian,catholic,Besançon,salt,3,4,3,yes,no,0,0,0,0,et:history/provinces/193 - Franche-Comte.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
194,Perigord,FR2,FR2,FR2,occitain,catholic,Bergerac,wine,5,5,3,yes,no,0,0,0,0,et:history/provinces/194 - Perigord.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
195,Limousin,FR2,FR2,FR2,occitain,catholic,Limoges,livestock,5,5,2,yes,no,0,0,0,0,et:history/provinces/195 - Limousin.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
196,Toulouse,FR2,FR2,FR2,cosmopolitan_french,catholic,Toulouse,wine,8,8,7,yes,no,0,0,0,0,et:history/provinces/196 - Toulouse.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
197,Roussillon,FR2,FR2,FR2,cosmopolitan_french,catholic,Perpignan,wine,4,4,4,yes,no,0,0,0,0,et:history/provinces/197 - Roussillon.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
198,Rouergue,FR2,FR2,FR2,occitain,catholic,Albi,livestock,3,3,2,yes,no,0,0,0,0,et:history/provinces/198 - Rouergue.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
199,Auvergne,FR2,FR2,FR2,occitain,catholic,Clermont-Ferrand,iron,4,4,2,yes,no,0,0,0,0,et:history/provinces/199 - Auvergne.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
200,Languedoc,FR2,FR2,FR2,cosmopolitan_french,catholic,Montpellier,cloth,10,9,8,yes,no,0,0,0,0,et:history/provinces/200 - Languedoc.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
201,Provence,FR2,FR2,FR2,cosmopolitan_french,catholic,Marseille,glass,11,11,10,yes,no,1,0,0,0,et:history/provinces/201 - Provence.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
202,Avignon,FR2,FR2,FR2,cosmopolitan_french,catholic,Avignon,cloth,4,3,4,yes,no,0,0,0,0,et:history/provinces/202 - Avignon.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
203,Lyonnais,FR2,FR2,FR2,cosmopolitan_french,catholic,Lyon,paper,11,11,11,yes,no,2,0,0,0,et:history/provinces/203 - Lyonnais.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
204,Dauphine,FR2,FR2,FR2,cosmopolitan_french,catholic,Grenoble,wool,8,9,8,yes,no,0,0,0,0,et:history/provinces/204 - Dauphine.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
205,Savoie,FR2,FR2,FR2,cosmopolitan_french,catholic,Chambéry,cloth,6,6,3,yes,no,0,0,0,0,et:history/provinces/205 - Savoie.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
206,Galicia,SPA,SPA,SPA,galician,catholic,A Coruna,fish,6,5,5,yes,no,0,0,0,0,et:history/provinces/206 - Galicia.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
207,Asturias,SPA,SPA,SPA,leonese,catholic,Oviedo,livestock,6,6,5,yes,no,0,0,0,0,et:history/provinces/207 - Asturias.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
208,Leon,SPA,SPA,SPA,leonese,catholic,León,iron,5,5,4,yes,no,1,0,0,0,et:history/provinces/208 - Leon.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
209,Vizcaya,SPA,SPA,SPA,basque,catholic,Bilbao,iron,10,9,8,yes,no,0,0,0,0,et:history/provinces/209 - Vizcaya.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
210,Navarra,SPA,SPA,SPA,basque,catholic,Pamplona,iron,4,4,3,yes,no,0,0,0,0,et:history/provinces/210 - Navarra.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
211,Pirineo,SPA,SPA,SPA,aragonese,catholic,Huesca,wool,3,2,2,yes,no,0,0,0,0,et:history/provinces/211 - Pirineo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
212,Girona,SPA,SPA,SPA,catalan,catholic,Girona,fish,7,7,4,yes,no,0,0,0,0,et:history/provinces/212 - Girona.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
213,Barcelona,SPA,SPA,SPA,catalan,catholic,Barcelona,iron,13,12,11,yes,no,1,0,0,0,et:history/provinces/213 - Barcelona.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
214,Aragon,SPA,SPA,SPA,aragonese,catholic,Zaragoza,iron,5,5,3,yes,no,1,0,0,0,et:history/provinces/214 - Aragon.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
215,Castilla La Vieja,SPA,SPA,SPA,castillian,catholic,Valladolid,wool,5,5,4,yes,no,0,0,0,0,et:history/provinces/215 - Castilla La Vieja.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
216,Salamanca,SPA,SPA,SPA,leonese,catholic,Salamanca,livestock,4,4,4,yes,no,0,0,0,0,et:history/provinces/216 - Salamanca.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
217,Madrid,SPA,SPA,SPA,castillian,catholic,Madrid,glass,14,14,13,yes,no,0,0,0,0,et:history/provinces/217 - Madrid.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
218,Badajoz,SPA,SPA,SPA,castillian,catholic,Badajoz,livestock,3,3,2,yes,no,0,0,0,0,et:history/provinces/218 - Badajoz.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
219,Toledo,SPA,SPA,SPA,castillian,catholic,Toledo,iron,5,5,4,yes,no,1,0,0,0,et:history/provinces/219 - Toledo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
220,Valencia,SPA,SPA,SPA,catalan,catholic,València,paper,11,11,10,yes,no,2,0,0,0,et:history/provinces/220 - Valencia.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
221,Murcia,SPA,SPA,SPA,castillian,catholic,Cartagena,grain,4,3,3,yes,no,0,0,0,0,et:history/provinces/221 - Murcia.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
222,Almeria,SPA,SPA,SPA,castillian,catholic,Almería,grain,8,8,7,yes,no,0,0,0,0,et:history/provinces/222 - Almeria.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
223,Granada,SPA,SPA,SPA,castillian,catholic,Granada,salt,8,8,7,yes,no,0,0,0,0,et:history/provinces/223 - Granada.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
224,Andalucia,SPA,SPA,SPA,castillian,catholic,Sevilla,wine,12,11,10,yes,no,2,0,0,0,et:history/provinces/224 - Andalucia.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
225,Cordoba,SPA,SPA,SPA,castillian,catholic,Córdoba,wool,7,6,5,yes,no,0,0,0,0,et:history/provinces/225 - Cordoba.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
226,Gibraltar,GBR,GBR,GBR,castillian,catholic,Gibraltar,fish,1,1,1,yes,no,0,0,0,0,et:history/provinces/226 - Gibraltar.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
227,Lisboa,POR,POR,POR,portugese,catholic,Lisboa,fish,9,9,6,yes,no,2,0,0,0,et:history/provinces/227 - Lisboa.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
228,Beira,POR,POR,POR,portugese,catholic,Viseu,wine,4,4,3,yes,no,0,0,0,0,et:history/provinces/228 - Beira.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
229,Alentejo,POR,POR,POR,portugese,catholic,Beja,livestock,4,4,3,yes,no,0,0,0,0,et:history/provinces/229 - Alentejo.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
230,Algarve,POR,POR,POR,portugese,catholic,Faro,fish,5,4,3,yes,no,0,0,0,0,et:history/provinces/230 - Algarve.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
231,Porto,POR,POR,POR,portugese,catholic,Porto,wine,7,7,5,yes,no,1,0,0,0,et:history/provinces/231 - Porto.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
232,Braganca,POR,POR,POR,portugese,catholic,Bragança,wine,5,5,2,yes,no,0,0,0,0,et:history/provinces/232 - Braganca.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
233,Cornwall,GBR,GBR,GBR,cornish,reformed,Truro,copper,6,6,5,yes,no,0,0,0,0,et:history/provinces/233 - Cornwall.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
234,Wessex,GBR,GBR,GBR,english,anglican,Southampton,fish,12,12,11,yes,no,0,0,0,0,et:history/provinces/234 - Wessex.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
235,Kent,GBR,GBR,GBR,english,reformed,Canterbury,cloth,12,11,11,yes,no,0,0,0,0,et:history/provinces/235 - Kent.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
236,London,GBR,GBR,GBR,english,anglican,London,glass,16,16,14,yes,no,2,0,0,0,et:history/provinces/236 - London.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
237,Oxfordshire,GBR,GBR,GBR,english,anglican,Oxford,iron,13,12,12,yes,no,0,0,0,0,et:history/provinces/237 - Oxfordshire.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
238,Essex,GBR,GBR,GBR,english,anglican,Chelmsford,cloth,13,12,11,yes,no,0,0,0,0,et:history/provinces/238 - Essex.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
239,Gloucestershire,GBR,GBR,GBR,english,anglican,Bristol,iron,13,12,11,yes,no,1,0,0,0,et:history/provinces/239 - Gloucestershire.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
240,Marches,GBR,GBR,GBR,english,reformed,Shrewsbury,wool,12,11,10,yes,no,0,0,0,0,et:history/provinces/240 - Marches.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
241,Glamorgan,GBR,GBR,GBR,welsh,reformed,Cardiff,iron,7,7,5,yes,no,0,0,0,0,et:history/provinces/241 - Glamorgan.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
242,Gwynedd,GBR,GBR,GBR,welsh,anglican,Rhyl,livestock,4,4,3,yes,no,0,0,0,0,et:history/provinces/242 - Gwynedd.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
243,Lincoln,GBR,GBR,GBR,english,protestant,Lincoln,cloth,12,12,10,yes,no,1,0,0,0,et:history/provinces/243 - Lincoln.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
244,Lancashire,GBR,GBR,GBR,english,anglican,Lancaster,wool,12,12,11,yes,no,0,0,0,0,et:history/provinces/244 - Lancashire.txt,Effective ET state on 2000.1.1; EU4 2K balanced development model.
